coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
POS,4931,,2731,3,R,8-10,FLG,0285,RETHINK GLOBALIZATION,"Anantharam,Anita;",,,,
POS,4931,,2757,3,T,5-6,TUR,2336,TRANSNATIONAL FEMINIS,"Anantharam,Anita;",R,6,TUR,2336
POS,4931,,2963,3,M W F,5,AND,0134,FL. ENVIRO POLITICS,"Schwartz,Katrina Z;",,,,
POS,4931,,2964,3,M W F,8,AND,0019,NTLSM STATE FORMATION,"Schirmer,Dietmar;",,,,
POS,4931,,3751,3,T,2-3,FAC,0120,JUDICIAL POLITICS,"Hendershot,Marcus E;",R,3,FAC,0120
POS,4931,,4075,3,T,9,MAT,0107,FOOD POLITICS,"Scher,Richard K;",R,9-10,MAT,0107
POS,4931,,4248,3,T,8-9,TUR,2350,AFRICAN AMER. POLITIC,"Austin,Sharon Denise;",R,9,TUR,2342
POS,4931,,4717,3,T,5-6,TUR,2306,THEORIES OF INTL. ETH,"Arfi,Badredine;",R,6,TUR,2306
POS,4931,,4890,3,M W F,3,AND,0101,L.A. POLITICAL ECONOM,"Margheritis,Ana;",,,,
POS,4931,,5251,3,M W F,8,MAT,0112,POL OF IMMIGRATION,"Leverty,Lynn H;",,,,
POS,4931,,5266,3,M W F,5,AND,0013,CZECHO-SLOVAK SPLIT,"Kovalcik,Branislav;",,,,
POS,4931,,5774,3,T,4,AND,0019,WOMEN & POLI AFRICA,"Leslie,Agness N;",R,4-5,AND,0021
POS,4931,,6085,3,M W F,2,AND,0101,LAW AND SOCIETY,"Tecklenburg,Henry C;",,,,
POS,4931,,6096,3,W,8-10,WEIM,1070,ASIAN AMER. POLITICS,"Scharr,Robert Winston;",,,,
POS,4931,,6493,3,M W F,8,MAT,0011,"TURKEY&EU:PAST,FUTURE","Ciddi,Sinan;",,,,
POS,4931,,8206,3,T,5-6,AND,0034,EU INTEGRATION,"O'Dwyer,Conor;",R,6,AND,0034
POS,4931,,8208,3,T,7,CBD,0210,LATINO POLITICS,"Felix,Adrian Karsten;",R,7-8,CBD,0210
POS,4931,,8672,3,T,8,MCCB,2102,GOVERN/INT'L DEV. AFR,"Mease,Kenneth W,Jr;",R,8-9,MCCB,2102
POS,4934,,DEPT,1,TBA,,,,HONORS PREPARATION,"Rosenson,Beth Ann;",,,,
POS,4940,,DEPT,3,TBA,,,,POLITICAL INTERNSHIP,"Smith,Daniel A;",,,,
POS,4970,,DEPT,VAR,TBA,,,,SENIOR THESIS,"Rosenson,Beth Ann;",,,,
POS,5935,,DEPT,3,TBA,,,,ADV TOP POLITICAL SCI,"Moraski,Bryon J;",,,,
POS,6045,,7325,3,R,E1E3,DAU,0342,SEM IN AMER POLITICS,"Rosenson,Beth Ann;",,,,
POS,6274,,7616,3,M,11E2,AND,0013,POLITICAL CAMPAIGNING,"Austin III,Roger;",,,,
POS,6292,,5998,3,R,5-7,MAT,0115,RELIGION & POLITICS,"Wald,Kenneth D;",,,,
POS,6453,,6003,3,M,2-4,CBD,0234,POLIT PARTIES/GROUPS,"Smith,Daniel A;",,,,
POS,6716,,5651,3,T,5-7,MAT,0251,SCOPE & EPISTEMOLOG,"Dodd,Larry Cloyd;",,,,
POS,6736,,3293,3,W,5-7,MAT,0151,CONDUCT OF INQUIRY,"Smith,Benjamin B;",,,,
POS,6736,,4185,3,W,5-7,MAT,0251,CONDUCT OF INQUIRY,"Hendershot,Marcus E;",,,,
POS,6747,,DEPT,3,T,2-3,CBD,0216,TOP POLIT METHODOLOGY,"Arfi,Badredine;",R,3,CBD,0216
POS,6909,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Moraski,Bryon J;",,,,
POS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Moraski,Bryon J;",,,,
POS,6933,,3306,3,M,8-10,CBD,0324,ENVIRO. POLITICS,"Schwartz,Katrina Z;",,,,
POS,6933,,3532,3,W,2-4,CBD,0238,COMP/MIXED METHODS,"Bernhard,Michael H;",,,,
POS,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Moraski,Bryon J;",,,,
POS,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Moraski,Bryon J;",,,,
POS,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Moraski,Bryon J;",,,,
POS,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Moraski,Bryon J;",,,,
POT,2002,,6084,3,M W F,3,MAEB,0229,INTRO POLITICAL THEOR,"Forshee,Jennifer P;",,,,
POT,2002,,6150,3,M W F,8,TUR,1101,INTRO POLITICAL THEOR,"Ilieva,Evgenia O;",,,,
POT,4013,,7101,3,T,2-3,AND,0034,GREAT POLIT THINKERS,"Maggio,James P;",R,3,AND,0101
POT,4053,,8236,3,M W F,3,AND,0134,GREAT POLIT THINKERS,"Smith,Michelle-Renee;",,,,
POT,5935,,DEPT,3,TBA,,,,ADV TOP POLIT THEORY,"Moraski,Bryon J;",,,,
POT,6306,,7162,3,F,5-7,MAT,0151,LIBERALISM'S CRITICS,"O Neill,Daniel;",,,,
POT,6505,,5646,3,M,5-7,MAT,0151,POLITICS & THEORY,"Smith,Michelle-Renee;",,,,
PUP,3002,,6802,3,T,8-9,AND,0034,CURRENT CONTROVERSIES,"Reiners,Derek Seth;",R,9,AND,0034
PUP,5935,,DEPT,3,TBA,,,,ADV TOP PUBLIC POLICY,"Moraski,Bryon J;",,,,
PUP,6006,,5068,3,M,8-10,CBD,0238,POLICY EVALUATION,"Scicchitano,Michael J;",,,,
PUP,6009,,6799,3,T,E1E3,DAU,0342,PUBLIC POLICY ANALYS,"Reiners,Derek Seth;",,,,
PUP,6315,,7560,3,R,5-7,CBD,0324,RACE GENDER & POLITIC,"Austin,Sharon Denise;",,,,
CBH,3003,,5176,3,M W F,3,NEB,0101,COMPARATIVE PSYCHOL,"Wynne,Clive David Lawrence;",,,,
CLP,3144,,4443,3,T,11,LAR,0330,ABNORMAL PSYCHOLOGY,"Taylor,Jennifer Marie;",R,11E1,LAR,0330
CLP,3144,,4446,3,W,10E1,NEB,0101,ABNORMAL PSYCHOLOGY,"Tolaymat,Lana Dia;",,,,
CLP,3144,,4943,3,,,WEB,,ABNORMAL PSYCHOLOGY,"Neimeyer,Gregory J;",,,,
CLP,3144,,7068,3,T,7,LAR,0310,ABNORMAL PSYCHOLOGY,"Durning,Patricia Ellen;",R,7-8,LAR,0310
CLP,6169,,1166,3,T,2-3,PSY,0129,SEM PSY DEVIANT BEH,STAFF;,R,3,PSY,0129
DEP,3053,,4551,3,T,7,NPB,1001,DEVELOPMENT PSYCHOL,"Shrira,Ilan H;",,,WEB,
DEP,3053,,5418,3,M W F,8,LAR,0330,DEVELOPMENT PSYCHOL,"Mckay,Mary Ellen;",,,,
DEP,3053,,8011,3,M W F,3,FLG,0220,DEVELOPMENT PSYCHOL,"Farrar,Michael J;",,,,
DEP,4305,,5419,3,T,4,LAR,0330,ADOLESCENT PSYCHOLOGY,"Graber,Julia A;",R,4-5,LAR,0330
DEP,4930,,0336,3,W,8-10,PSY,0129,DEV OF LANG & THOUGHT,"Farrar,Michael J;",,,,
DEP,6058,,5434,3,T,8-10,WEIM,1092,ADV DEVELOP PSYCHOL 2,"Graber,Julia A;",,,,
EAB,3002,,0953,3,M W F,2,BAR,0211,PRINC BEHAV ANALYSIS,"Sy,Jolene Rachel;",,,,
EAB,3002,,3621,3,M W F,7,ROL,0205,PRINC BEHAV ANALYSIS,"Macaskill,Anne Charlotte;",,,,
EAB,3002,,3679,3,T,10,ROL,0205,PRINC BEHAV ANALYSIS,"Udell,Monique A;",R,1011,ROL,0205
EAB,3764,,3724,3,T,2-3,NEB,0202,APPL BEHAV ANALYSIS,"Berard,Kerri Patricia;",R,3,NEB,0202
EAB,3764,,3975,3,M W F,2,NEB,0202,APPL BEHAV ANALYSIS,"Iwata,Brian A;",,,,
EAB,3764,,3996,3,T,10,LAR,0310,APPL BEHAV ANALYSIS,"Fahmie,Tara Ann;",R,1011,LAR,0310
EAB,4022C,$60.00,3999,4,MTWR,8,PSY,0130,LAB PROCED BEHAV ANLY,"Maguire,David R;",,,,
EAB,4184,,6608,3,M W F,2,PSY,0151,BEHAV CONTEMP SOCIETY,"Vollmer,Timothy Raymond;",,,,
EAB,4714C,$14.00,DEPT,4,M,10E1,LAR,0239,LAB APPLIED BEH ANALY,"Iwata,Brian A;",,,,
EAB,6099,,0963,VAR,W,9-11,BLK,0415,SURV BEHAV ANALYSIS,"Branch,Marc N;",,,,
EAB,6118,,0980,3,T,9-11,MAEB,0234,THEOR FOUND BEH ANALY,"Dallery,Jesse;",,,,
EAB,6937C,,4087,3,M,9-11,PSY,0151,TOP EXPER ANALYS BEH,"Branch,Marc N;",,,,
EXP,3104,,1045,3,M W F,3,NEB,0100,SENSORY PROCESSES,"White,Keith D;",,,,
EXP,3604,,3040,3,M W F,6,NEB,0100,COGNITIVE PSYCHOLOGY,"Abrams,Lise;",,,,
EXP,3604,,3232,3,M W F,9,LAR,0330,COGNITIVE PSYCHOLOGY,"Gonzalez-Michaels,Jes;",,,,
EXP,4174C,$5.00,5448,4,M W F,5,PSY,0191,LAB SENSORY PROCESSES,"White,Keith D;",,,,
PCO,4930,,5155,3,W,9-11,FAB,0103,PSYCH OF SUICIDE,"Desmond,Frederic F;",,,,
PCO,4930,,8408,3,T,7-9,MAT,0002,INTRO COUNSEL PSYCHOL,"Jones,Kimberly Diane;",,,,
PCO,6057,,DEPT,3,T,9-11,PSY,0129,PSYCHOL COUNSELING 1,STAFF;,,,,
PCO,6278,,4699,3,M,5-7,FLI,0109,COUNSEL PSYCH DIV/MUL,STAFF;,,,,
PCO,6316C,,DEPT,3,M,9-11,MAEA,0327,PSYCHOLOG ASSESSMNT 1,STAFF;,,,,
PCO,6931,,6221,3,M,9-11,ROG,0106,HIST/CONTEM ISSUES,STAFF;,,,,
PCO,6939,,5642,3,M,9-11,BEN,0328,CONSULT & SUPERVISION,STAFF;,,,,
PCO,7537,,6421,3,R,10E1,PSY,0129,VOCATIONAL PSYCHOLOGY,"Duffy,Ryan Daniel;",,,,
PCO,7944,,6217,1,TBA,,,,PRACTICUM COUNSEL,STAFF;,,,,
PCO,7945,,6219,1,TBA,,,,ADV PRACTICUM COUNSEL,STAFF;,,,,
PCO,7949,,DEPT,1,TBA,,,,INTERN COUNS PSYCHOL,STAFF;,,,,
PPE,3003,,2397,3,T,2-3,NEB,0101,PSYCHOL OF PERSONALTY,"Webber,Erica Julianne;",R,3,NEB,0101
PPE,3003,,2398,3,T,7,LIT,0109,PSYCHOL OF PERSONALTY,"Heesacker,Martin;",R,7-8,LIT,0109
PPE,4324C,$27.00,6313,4,T R,7-8,PSY,0191,RESEARCH METHODS,"Rice,Kenneth G;",,,,
PSB,3002,,1095,3,M W F,2,MAEB,0229,PHYSIOLOGICAL PSYCHOL,"Grebenstein,Patricia E;",,,,
PSB,3002,,4729,3,T,10,NEB,0100,PHYSIOLOGICAL PSYCHOL,"Smith,David William;",R,1011,NEB,0100
PSB,3340,,5735,3,T,1,NEB,0202,BEHAVIORAL NEUROSCI,"Devine,Darragh P;",R,1-2,NEB,0202
PSB,4240,,5449,3,W,9-11,PSY,0151,PSYCHOBIOLOGY ABNORM,"Keil,Andreas;",,,,
PSB,4342,,1356,3,M,9-11,FAB,0105,INTRO COGNTV NEUROSCI,"Hermer,Linda L;",,,,
PSB,4434,,3631,3,T,7,PSY,0151,NEUROCHEM/PHARMACOL,"Rowland,Neil E;",R,7-8,PSY,0151
PSB,4810,,6795,3,T,5-6,MAEA,0327,NEUROBIO LEARN MEMORY,"Devine,Darragh P;",R,6,MAEA,0327
PSB,4934,,5453,3,W,9-11,BEN,0328,CHEMICAL SENSES,"Smith,David William;",,,,
PSB,4934,,7069,3,T,9-11,PSY,0151,AGING AND THE BRAIN,"Dotson,Vonetta M;",,,,
PSB,6087,,DEPT,3,W,9-11,BLK,0315,ADV PHYSIO PSYCHOLOGY,"Stehouwer,Donald J;",,,,
PSB,7248,,DEPT,3,M,9-11,PSY,0129,NEUROBEHAVIORAL RELAT,"Keil,Andreas;",,,,
PSY,2012,,DEPT,3,T,5-6,PSY,0130,GENERAL PSYCHOLOGY,"Locker,Taylor;",R,6,PSY,0130
PSY,2012,,4040,3,M W F,8,MCCC,0100,GENERAL PSYCHOLOGY,"West,Robin L;",,,,
PSY,2012,,4041,3,T,4,NEB,0101,GENERAL PSYCHOLOGY,"Cassidy,Rachel Noel M;",R,4-5,NEB,0101
PSY,2012,,4042,3,M W F,7,LAR,0330,GENERAL PSYCHOLOGY,"Rojewski,Alana M;",,,,
PSY,2012,,4152,3,M W F,6,NEB,0101,GENERAL PSYCHOLOGY,"Gonzalez-Michaels,Jes;",,,,
PSY,2012,,4664,3,M W F,5,NEB,0101,GENERAL PSYCHOLOGY,"Gonzalez-Michaels,Jes;",,,,
PSY,2012,,5500,3,M W F,3,BAR,0211,GENERAL PSYCHOLOGY,"Novell,Corinne;",,,,
PSY,2012,,5585,3,T,5-6,CAR,0100,GENERAL PSYCHOLOGY,"Dorey,Nicole Renee;",R,6,CAR,0100
PSY,3213L,,1211,3,T,4,CSE,A101,LAB METHODS PSYCHOL,"Dorey,Nicole Renee;",R,4-5,CSE,A101
PSY,3213L,,6311,3,,,WEB,,LAB METHODS PSYCHOL,"Rice,Kenneth G;",,,,
PSY,3912,,DEPT,VAR,TBA,,,,INTRO RES IN PSYCHOL,STAFF;,,,,
PSY,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,4930,,7869,3,M W F,3,PSY,0130,PSYCHOLOGY & LAW,"Pye,Thomas;",,,,
PSY,4940,,DEPT,VAR,TBA,,,,INTRO TO TEACH IN PSY,STAFF;,,,,
PSY,4949,,DEPT,VAR,TBA,,,,COMMUNITY WORK,"Abrams,Lise;",,,,
PSY,4970,,DEPT,VAR,TBA,,,,SENIOR THESIS,"Abrams,Lise;",,,,
PSY,6905,,DEPT,VAR,R,9,PSY,0130,SEM IN PSYCH SCIENCE,STAFF;,,,,
PSY,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PSY,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PSY,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
PSY,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PSY,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PSY,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
SOP,3004,,2244,3,T,4,NEB,0202,SOCIAL PSYCHOLOGY,"Shrira,Ilan H;",R,4-5,NEB,0202
SOP,3004,,2402,3,M W F,7,FAC,0127,SOCIAL PSYCHOLOGY,"Cook,Corey L;",,,,
SOP,3004,,4052,3,M W F,8,WEIM,1084,SOCIAL PSYCHOLOGY,"Collisson,Brian D;",,,,
SOP,3004,,8726,3,T,7,NEB,0202,SOCIAL PSYCHOLOGY,"Chambers,John Robert;",R,7-8,NEB,0202
SOP,4214C,$27.00,5847,4,T,4,PSY,0130,RES METH SOCIAL PSYCH,"Cottrell,Catherine A;",M W,4,PSY,0191
SOP,4214C,$27.00,5848,4,T,4,PSY,0130,RES METH SOCIAL PSYCH,"Cottrell,Catherine A;",M W,6,PSY,0191
SOP,4704,,0001,3,M W F,9,TUR,L011,PSYCH OF RELATIONSHIP,"Shrira,Ilan H;",,,,
SOP,4704,,8128,3,M W F,9,LAR,0310,JUDGMT & DECIS MAKING,"Chambers,John Robert;",,,,
SOP,6099,,8144,VAR,T,8-10,TUR,2341,SURV SOCIAL PSYCHOL,"Webster,Gregory Daniel;",,,,
SOP,6929,,2299,1,M W F,5,PSY,0129,COLLOQ RES SOC-PERS,"Webster,Gregory Daniel;",,,,
PHC,6001,,DEPT,3,T,1011,,,EPIDEMIOLOGY PUB HLTH,"Asal,Nabih Rafia;",R,10,,
PHC,6003,,DEPT,3,W,7-9,,,EPID CHRONIC DISEASES,"Manini,Todd M;",,,,
PHC,6003,,DEPT,3,,,WEB,,EPID CHRONIC DISEASES,"Manini,Todd M;",,,,
PHC,6003,,DEPT,3,,,WEB,,EPID CHRONIC DISEASES,"Manini,Todd M;",,,,
PHC,6050,,DEPT,3,T,3,,,STAT METH HLTH SCI 1,"Lu,Xiaomin;",R,3-4,,
PHC,6104,,DEPT,3,R,9-11,,,EVIDENCE-BASED MGMT,STAFF;,,,,
PHC,6146,,DEPT,3,R,7-9,,,PUBLIC HLTH PLANNING,"Burns,Alba A;",,,,
PHC,6313,,DEPT,3,,,WEB,,ENV HEALTH CONCEPTS,"Ilacqua,Vito A;",,,,
PHC,6313,,DEPT,3,,,WEB,,ENV HEALTH CONCEPTS,"Ilacqua,Vito A;",,,,
PHC,6313,,DEPT,3,,,WEB,,ENV HEALTH CONCEPTS,STAFF;,,,,
PHC,6410,,DEPT,3,W,3-5,,,ISSUES PUBLIC HEALTH,"Curbow,Barbara Ann;",,,,
PHC,6410,,DEPT,3,,,WEB,,ISSUES PUBLIC HEALTH,"Winterbauer,Nancy L;",,,,
PHC,6410,,DEPT,3,,,WEB,,ISSUES PUBLIC HEALTH,"Winterbauer,Nancy L;",,,,
PHC,6700,,DEPT,3,T,4-6,,,SOC/BEHAV RES METHODS,"Mann,Giselle Denya;",,,,
PHC,6905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,STAFF;,,,,
PHC,6937,,DEPT,3,T,5-7,,,MATERNAL CHILD HEALTH,"Peoples-Sheps,Mary D;",,,,
PHC,6937,,DEPT,3,M,5-6,,,SPATIAL EPIDEMIOLOGY,"Brumback,Babette A;Xu,Xiaohui;",W,6,,
PHC,6937,,DEPT,3,M,3-5,,,SBS THEORY & APP.,"Thombs,Dennis L;",,,,
PHC,6937,,DEPT,1,T,8,,,SAS FOR PH DATA,"Cantrell,Amy Melissa;",,,,
PHC,6937,,DEPT,1,T,9,,,SAS FOR PH ANALYSIS,"Cantrell,Amy Melissa;",,,,
PHC,6937,,DEPT,3,F,3-5,,,VECTOR BORNE DISEASE,"Okech,Bernard Achero;",,,,
PHC,6937,,DEPT,3,M,2-4,,,STATISTICAL CONSULT,STAFF;,,,,
PHC,6937,,DEPT,3,,,WEB,,PH DISASTER PREPARE,"Krueger,Traci M;",,,,
PHC,6937,,DEPT,1,T,7,,,BIOST COMPUT USING R,"Cantrell,Amy Melissa;",,,,
PHC,6937,,DEPT,3,TBA,,,,COMM ASSESS & PARTNER,STAFF;,,,,
PHC,6937,,DEPT,3,,,WEB,,COMM ASSESS & PARTNER,STAFF;,,,,
PHC,6937,,DEPT,3,,,WEB,,PH DISASTER PREPARE,"Krueger,Traci M;",,,,
PHC,6937,,DEPT,1,TBA,,,,SBS JOURNAL CLUB,"Barnett,Tracey E;",,,,
PHC,6937,,DEPT,2,TBA,,,,THRY DVLP &TEST BCPH,"Curbow,Barbara Ann;",,,,
PHC,6937,,DEPT,1,TBA,,,,SEMINAR  PH TEACHING,"Barnett,Tracey E;",,,,
PHC,6937,,DEPT,2,TBA,,,,INSTRUMENT DVLP TEST,"Pomeranz,Jamie L;",,,,
PHC,6937,,7918,3,W,3-5,,,HLTH & DEVELOPMENT I,STAFF;,,,,
PHC,6937,,DEPT,3,T,4-5,,,SURVIVAL ANALYSIS,"Cantrell,Amy Melissa;",R,4,,
PHC,6937,,DEPT,3,M,7,,,BIOST METHODS 1,"Brumback,Babette A;",W,7-8,,
PHC,6937,,DEPT,2,W,2-4,,,SEMINAR PH TEACHING,"Barnett,Tracey E;",,,,
PHC,6945,,DEPT,VAR,TBA,,,,PUBLIC HLTH PRACTICUM,STAFF;,,,,
PHC,6946,,DEPT,VAR,TBA,,,,PUBLIC HLTH INTERNSHP,STAFF;,,,,
VME,6607,,DEPT,4,W,6-7,,,HUMAN HEALTH RISK,STAFF;,F,6-7,,
PUR,3000,,4059,3,M W F,4,WEIM,1064,PRINC OF PUBLIC RELA,"Park,Hanna;",,,,
PUR,3000,,4060,3,M W F,7,WEIM,1064,PRINC OF PUBLIC RELA,"Kim,Sora;",,,,
PUR,3500,$15.00,4742,3,M W F,7,WEIM,1076,PUBLIC RELA RESEARCH,"Lee,Moon J;",,,,
PUR,3500,$15.00,6018,3,T,5-6,WEIM,1076,PUBLIC RELA RESEARCH,"Lee,Moon J;",R,6,WEIM,1076
PUR,3500,$15.00,7298,3,M W F,5,WEIM,1076,PUBLIC RELA RESEARCH,"Kim,Yeon Soo;",,,,
PUR,3801,,0176,3,T,8,WEIM,G030,PUBLIC RELA STRATEGY,"Kelly,Kathleen S;",R,7-8,WEIM,G030
PUR,3801,,2660,3,M W F,5,WEIM,1070,PUBLIC RELA STRATEGY,"Cho,Moon Hee;",,,,
PUR,3801,,6044,3,T,1011,WEIM,1076,PUBLIC RELA STRATEGY,"De Moya,Maria F;",R,10,WEIM,1076
PUR,4100,$11.50,DEPT,3,T R,11E1,WEIM,3024,PUBLIC RELA WRITING,STAFF;,,,,
PUR,4100,$11.50,4071,3,M W,4-5,WEIM,2056,PUBLIC RELA WRITING,"Pelfrey,Deanna KW;",,,,
PUR,4100,$11.50,4072,3,T R,6-7,WEIM,2050,PUBLIC RELA WRITING,STAFF;,,,,
PUR,4100,$11.50,7071,3,T R,4-5,WEIM,2050,PUBLIC RELA WRITING,"Rodgers,Joy L;",,,,
PUR,4100,$11.50,7816,3,M W,9-10,WEIM,3024,PUBLIC RELA WRITING,"Beland,Margaret M;",,,,
PUR,4103,$15.00,DEPT,3,T R,3,FLG,0280,PUB RELA VISUAL COMMU,STAFF;,F,5-7,WEIM,3028
PUR,4103,$15.00,2134,3,T R,3,FLG,0280,PUB RELA VISUAL COMMU,"Martinez,Belio A;",F,2-4,WEIM,3024
PUR,4103,$15.00,3465,3,T R,3,FLG,0280,PUB RELA VISUAL COMMU,"Martinez,Belio A;",R,11E2,WEIM,3028
PUR,4103,$15.00,4073,3,T R,3,FLG,0280,PUB RELA VISUAL COMMU,"Martinez,Belio A;",T,11E2,WEIM,3028
PUR,4103,$15.00,4074,3,T R,3,FLG,0280,PUB RELA VISUAL COMMU,"Martinez,Belio A;",W,3-5,WEIM,3028
PUR,4203,,6526,3,M W F,8,WEIM,1076,ETHICS/PROFES RESPONS,"Ferguson,Mary A;",,,,
PUR,4404C,,2793,3,T,11,WEIM,1070,INTERNAT PUBLIC RELA,"Molleda,Juan Carlos;",R,11E1,WEIM,1070
PUR,4404C,,3486,3,M,9-10,WEIM,1076,INTERNAT PUBLIC RELA,"Pelfrey,Deanna KW;",W,9,WEIM,1076
PUR,4800,$15.00,2307,3,M W F,7,WEIM,1070,PUB RELA CAMPAIGNS,"Auger,Giselle A;",,,,
PUR,4800,$15.00,2318,3,T,4,WEIM,1076,PUB RELA CAMPAIGNS,STAFF;,R,4-5,WEIM,1076
PUR,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,"Kiousis,Spiro K;",,,,
PUR,4932,,DEPT,1,TBA,,,,BATEMAN RESEARCH,"Pelfrey,Deanna KW;",,,,
PUR,4940,,DEPT,VAR,TBA,,,,PUBLIC RELA INTERNSHP,"Kiousis,Spiro K;",,,,
RCS,3030,,1215,3,M,2-3,HPNP,G101,INTR REHAB/HUMAN SERV,STAFF;,W,2,HPNP,G101
RCS,4061,,1236,3,W,8,HPNP,G101,PSYCHOSOCIAL ASPECTS,STAFF;,F,5-6,HPNP,G101
RCS,4800,,DEPT,3,F,6-8,,,REHAB/HUMAN PRACT 1,STAFF;,,,,
RCS,4804,,DEPT,3,F,6-8,,,REHAB/HUM SERV PRAC 2,STAFF;,,,,
RCS,4930,,1248,3,T,3-5,,,CASE MANAGEMENT,STAFF;,,,,
RSD,6110,,DEPT,3,TBA,,,,REHAB SCI THEO APP 1,"Rosenbek,John Clyde;",,,,
RSD,6706,,DEPT,3,TBA,,,,SCI WRIT REHAB PROF,"Crary,Michael A;",,,,
RSD,6900,,DEPT,3,TBA,,,,COLL CLASSROOM TEACH,"Shechtman,Orit;",,,,
RSD,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Light,Kathy E;Martin,Anatole D,III;Vandenborne,Krista H Elvire;",,,,
RSD,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Crary,Michael A;Rosenbek,John Clyde;",,,,
RSD,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Mann,William C;Richards,Lorie Gage;Velozo,Craig A;",,,,
RSD,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Pomeranz,Jamie L;Young,Mary E;",,,,
RSD,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Bishop,Mark Donald;Chmielewski,Terese L;George,Steven;Kautz,Steven A;Patten,Carolynn;",,,,
RSD,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Pomeranz,Jamie L;Young,Mary E;",,,,
RSD,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"George,Steven;Kautz,Steven A;Patten,Carolynn;",,,,
RSD,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Light,Kathy E;Martin,Anatole D,III;Vandenborne,Krista H Elvire;",,,,
RSD,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Crary,Michael A;Rosenbek,John Clyde;",,,,
RSD,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Mann,William C;Richards,Lorie Gage;Velozo,Craig A;",,,,
RSD,6930,,DEPT,VAR,TBA,,,,SCIENTIFIC WRITING,"Crary,Michael A;",,,,
RSD,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"George,Steven;Kautz,Steven A;Patten,Carolynn;",,,,
RSD,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Light,Kathy E;Martin,Anatole D,III;Vandenborne,Krista H Elvire;",,,,
RSD,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Crary,Michael A;Rosenbek,John Clyde;",,,,
RSD,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Mann,William C;Richards,Lorie Gage;Velozo,Craig A;",,,,
RSD,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Pomeranz,Jamie L;Young,Mary E;",,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Fuller,David;George,Steven;Kautz,Steven A;Patten,Carolynn;",,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Light,Kathy E;Martin,Anatole D,III;Vandenborne,Krista H Elvire;",,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Crary,Michael A;Rosenbek,John Clyde;",,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Mann,William C;Richards,Lorie Gage;Velozo,Craig A;",,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Pomeranz,Jamie L;Young,Mary E;",,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
RSD,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
RSD,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Mann,William C;Richards,Lorie Gage;Velozo,Craig A;",,,,
RSD,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Pomeranz,Jamie L;Young,Mary E;",,,,
RSD,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Light,Kathy E;Martin,Anatole D,III;Vandenborne,Krista H Elvire;",,,,
