coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
PHY,2049,,3900,3,M W F,7,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,3,NPB,1101
PHY,2049,,3901,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,W,7,NPB,1220
PHY,2049,,3902,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,8,NPB,1216
PHY,2049,,3903,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,F,7,NPB,1011
PHY,2049,,3904,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,W,7,NPB,1011
PHY,2049,,3905,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,6,NPB,1101
PHY,2049,,4296,3,M W F,7,NPB,1001,PHYSICS WITH CALC 2,STAFF;,F,6,NPB,1101
PHY,2049,,4299,3,M W F,7,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,7,NPB,1220
PHY,2049,,4473,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,4,NPB,1220
PHY,2049,,4596,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,F,4,NPB,1220
PHY,2049,,4951,3,M W F,7,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,5,NPB,1216
PHY,2049,,5092,3,M W F,7,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,3,NPB,1216
PHY,2049,,6268,3,M W F,7,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,4,NPB,1101
PHY,2049,,6432,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,7,NPB,1101
PHY,2049,,6454,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,2,NPB,1011
PHY,2049,,7167,3,M W F,6,NPB,1001,PHYSICS WITH CALC 2,STAFF;,R,3,NPB,1220
PHY,2049L,,07AG,1,M,9-10,NPB,1235,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,07HD,1,R,5-6,NPB,1229,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,07HE,1,R,1-2,NPB,1229,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,1606,1,T,9-10,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,2331,1,R,9-10,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,2355,1,W,9-10,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,4224,1,M,9-10,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,4486,1,F,1-2,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,5091,1,T,3-4,NPB,1235,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,5181,1,R,3-4,NPB,1235,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6660,1,T,1-2,NPB,1235,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6661,1,M,3-4,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6662,1,M,5-6,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6663,1,M,7-8,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6664,1,T,1-2,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6665,1,T,3-4,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6666,1,T,5-6,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6667,1,T,7-8,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6668,1,R,1-2,NPB,1235,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6669,1,W,3-4,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6670,1,W,5-6,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6671,1,W,7-8,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6673,1,R,3-4,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6674,1,R,5-6,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6675,1,R,7-8,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,6696,1,R,1-2,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,7864,1,R,3-4,NPB,1229,LAB FOR PHY 2049,STAFF;,,,,
PHY,2049L,,8577,1,F,3-4,NPB,1233,LAB FOR PHY 2049,STAFF;,,,,
PHY,2053,,3794,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,T R,6,NPB,1220
PHY,2053,,3796,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,T R,8,NPB,1011
PHY,2053,,3797,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,T R,8,NPB,1220
PHY,2053,,3798,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,T R,9,NPB,1101
PHY,2053,,3799,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,W F,8,NPB,1011
PHY,2053,,3800,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,W F,5,NPB,1011
PHY,2053,,3801,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,M W,5,NPB,1101
PHY,2053,,3802,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,T R,9,NPB,1220
PHY,2053,,3803,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,T R,5,NPB,1101
PHY,2053,,3804,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,W F,4,NPB,1011
PHY,2053,,3805,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,W F,2,NPB,1216
PHY,2053,,3806,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,W F,4,NPB,1216
PHY,2053,,3807,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,W F,5,NPB,1220
PHY,2053,,4320,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,T R,2,NPB,1216
PHY,2053,,4322,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,W F,8,NPB,1216
PHY,2053,,4702,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,T R,10,NPB,1011
PHY,2053,,5890,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,W F,10,NPB,1220
PHY,2053,,6418,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,M W,9,NPB,1101
PHY,2053,,6459,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,W F,6,NPB,1011
PHY,2053,,7173,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,W F,2,NPB,1011
PHY,2053,,7835,4,T R,5,NPB,1001,PHYSICS 1,STAFF;,W F,5,NPB,1216
PHY,2053,,8191,4,T R,4,NPB,1001,PHYSICS 1,STAFF;,M W,10,NPB,1011
PHY,2053L,,07H5,1,F,7-8,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,1H47,1,F,5-6,NPB,1237,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,2486,1,T,9-10,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,4353,1,M,1-2,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,4493,1,F,5-6,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,4559,1,M,7-8,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,4703,1,T,3-4,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,5552,1,R,1-2,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6602,1,R,9-10,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6612,1,M,1-2,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6613,1,M,3-4,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6614,1,M,5-6,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6615,1,F,1-2,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6616,1,T,1-2,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6618,1,T,5-6,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6619,1,T,7-8,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6620,1,W,1-2,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6622,1,W,3-4,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6623,1,M,3-4,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6624,1,W,5-6,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6625,1,M,5-6,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6626,1,W,7-8,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6627,1,W,3-4,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6628,1,R,1-2,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6629,1,R,5-6,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6630,1,R,3-4,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6631,1,R,7-8,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6632,1,R,5-6,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6633,1,R,9-10,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6634,1,R,7-8,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,6635,1,W,9-10,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,7116,1,W,1-2,NPB,1221,LAB FOR PHY 2053,STAFF;,,,,
PHY,2053L,,8161,1,F,3-4,NPB,1219,LAB FOR PHY 2053,STAFF;,,,,
PHY,2054,,07HB,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,9,NPB,1216
PHY,2054,,3808,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,6,NPB,1011
PHY,2054,,3809,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,T R,4,NPB,1011
PHY,2054,,3810,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,5,NPB,1011
PHY,2054,,3811,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,7,NPB,1011
PHY,2054,,3812,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,W F,3,NPB,1216
PHY,2054,,4333,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,T R,8,NPB,1101
PHY,2054,,4350,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,10,NPB,1101
PHY,2054,,4476,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,W F,2,NPB,1220
PHY,2054,,4694,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,M W,4,NPB,1220
PHY,2054,,4936,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,T R,3,NPB,1011
PHY,2054,,5887,4,T R,2,NPB,1001,PHYSICS 2,STAFF;,W F,9,NPB,1220
PHY,2054,,6206,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,6,NPB,1216
PHY,2054,,6358,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,T R,9,NPB,1011
PHY,2054,,8564,4,T R,3,NPB,1001,PHYSICS 2,STAFF;,W F,9,NPB,1011
PHY,2054L,,4223,1,F,7-8,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,4323,1,M,1-2,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,4344,1,W,1-2,NPB,1233,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,4494,1,F,3-4,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,5936,1,F,5-6,NPB,1233,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6372,1,R,9-10,NPB,1229,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6676,1,M,3-4,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6677,1,M,5-6,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6678,1,M,7-8,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6680,1,T,5-6,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6681,1,T,7-8,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6682,1,T,9-10,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6683,1,W,3-4,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6684,1,W,5-6,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6685,1,W,7-8,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6686,1,W,9-10,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6687,1,R,5-6,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6688,1,R,7-8,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,6689,1,R,9-10,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,7045,1,W,1-2,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,7866,1,R,7-8,NPB,1229,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,8578,1,F,5-6,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,8579,1,F,1-2,NPB,1235,LAB FOR PHY 2054,STAFF;,,,,
PHY,2054L,,8964,1,F,7-8,NPB,1233,LAB FOR PHY 2054,STAFF;,,,,
PHY,3101,,3907,3,M W F,4,NPB,1002,INTRO MODERN PHYSICS,STAFF;,,,,
PHY,3221,,3908,3,M W F,6,NPB,1002,MECHANICS 1,STAFF;,,,,
PHY,3323,,3431,3,M W F,8,NPB,1220,ELECTROMAGNETISM 1,STAFF;,,,,
PHY,3513,,1153,3,M W F,7,NPB,1101,THERMAL PHYSICS,STAFF;,,,,
PHY,3840L,,DEPT,2,TBA,,,,BUILD SCIENTIF EQUIP,STAFF;,,,,
PHY,4324,,3911,3,M W F,5,NPB,1002,ELECTROMAGNETISM 2,STAFF;,,,,
PHY,4424,,5262,3,M W F,6,NPB,1216,OPTICS 1,STAFF;,,,,
PHY,4604,,3912,3,M W F,3,NPB,1002,INTRO QUANT MECH 1,STAFF;,,,,
PHY,4802L,,DEPT,3,T R,2-4,NPB,1249,LABORATORY PHYSICS 1,STAFF;,,,,
PHY,4802L,,DEPT,3,T R,5-7,NPB,1249,LABORATORY PHYSICS 1,STAFF;,,,,
PHY,4803L,,DEPT,3,T R,2-4,NPB,1240,LABORATORY PHYSICS 2,STAFF;,,,,
PHY,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHY,4911,,DEPT,VAR,TBA,,,,UG RES PHYSICS,STAFF;,,,,
PHY,5905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHY,6246,,DEPT,3,M W F,3,NPB,1101,CLASSICAL MECHANICS,STAFF;,,,,
PHY,6346,,DEPT,3,M W F,8,NPB,1101,ELECTROMAG THEORY 1,STAFF;,,,,
PHY,6645,,DEPT,3,M W F,4,NPB,1101,QUANTUM MECHANICS 1,STAFF;,,,,
PHY,6648,,DEPT,3,M W F,9,NPB,1216,QUANTUM FIELD THEO 1,STAFF;,,,,
PHY,6905,,DEPT,2,TBA,,,,BUILDING SCIEN EQUIP,STAFF;,,,,
PHY,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHY,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PHY,6920,,DEPT,1,M,10,NPB,1002,DEPARTMENT COLLOQUIUM,STAFF;,,,,
PHY,6920,,DEPT,1,R,9-10,NPB,1002,DEPARTMENT COLLOQUIUM,STAFF;,,,,
PHY,6943,,DEPT,VAR,TBA,,,,INTERNSHIP COLL TEACH,STAFF;,,,,
PHY,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PHY,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PHZ,4390,,2920,3,M W F,8,NPB,1200,INTR ELEM PART PHYSIC,STAFF;,,,,
PHZ,6391,,DEPT,1,TBA,,,,SEMINAR ASTROPHYSICS,STAFF;,,,,
PHZ,6392,,DEPT,1,T,9-10,NPB,1200,PARTICLE PHYSICS,STAFF;,,,,
PHZ,6426,,DEPT,3,M W F,6,NPB,1220,SOLID STATE 1,STAFF;,,,,
PHZ,6493,,DEPT,1,TBA,,,,SEM CONDENSED MATTER,STAFF;,,,,
PHZ,6607,,DEPT,3,M W F,10,NPB,1216,SPEC & GEN RELATIVITY,STAFF;,,,,
PLP,3002C,,3931,4,T R,4,FIF,2318,FUNDA OF PLANT PATHOL,"Richter,Brantlee Spakes;",T,6-8,FIF,2306
PLP,3002C,,6959,4,T R,4,FIF,2316,FUNDA OF PLANT PATHOL,"Richter,Brantlee Spakes;",W,6-8,FIF,2306
PLP,4653C,,15C3,4,M   F,6,FIF,2306,BASIC FUNGAL BIOLOGY,STAFF;,M   F,7-8,FIF,2306
PLP,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PLP,5005C,,3937,4,T R,4,FIF,2316,GENERAL PLANT PATHOL,"Richter,Brantlee Spakes;",R,6-8,FIF,2306
PLP,6656C,,1215,4,M   F,6,FIF,2306,FUNGAL BIOLOGY,STAFF;,M   F,7-8,FIF,2306
PLP,6905,,DEPT,VAR,TBA,,,,PROB ADV PLANT PATH,STAFF;,,,,
PLP,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
PLP,6921,,5957,1,R,9,FIF,2318,COLL PRIN PLANT PATH,STAFF;,,,,
PLP,6932,,3943,1,T,9,FIF,2318,SEMINAR IN PLANT PATH,STAFF;,,,,
PLP,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
PLP,6942,,DEPT,3,TBA,,,,PROFES INTERN PLNT DI,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
PLP,7946,,DEPT,VAR,TBA,,,,PLANT PATH INTERNSHIP,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
CPO,2001,,7184,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",R,4,MAT,0251
CPO,2001,,7305,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",R,5,MAT,0006
CPO,2001,,7331,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",R,6,MAT,0051
CPO,2001,,7333,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",R,7,AND,0032
CPO,2001,,7337,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",F,4,MAT,0251
CPO,2001,,7360,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",F,5,MAT,0118
CPO,2001,,7383,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",F,6,MAT,0102
CPO,2001,,7386,3,M W,6,CSE,A101,COMPARATIVE POLITICS,"Kreppel,Amie D;",F,7,MAT,0102
CPO,3614,,7241,3,M W F,7,AND,0134,EAST EUROPEAN POLITIC,"O'Dwyer,Conor;",,,,
CPO,3633,,211D,3,M W F,7,AND,0034,POLITICS IN RUSSIA,"Moraski,Bryon J;",,,,
CPO,4731,,1576,3,M W F,5,AND,0101,DEMOCRAT GLOBAL PERSP,"O'Dwyer,Conor;",,,,
CPO,4911,,DEPT,VAR,TBA,,,,UG RES COMP POLITICS,STAFF;,,,,
CPO,5935,,DEPT,3,TBA,,,,ADV TP COMPAR POLITIC,STAFF;,,,,
CPO,6091,,8314,3,W,2-4,MAT,0005,INTRO COMPAR POL ANLY,"Moraski,Bryon J;",,,,
CPO,6206,,21H0,3,M,8-10,AND,0034,SEM AFRICAN POLITICS,"Elischer,Sebastian;",,,,
CPO,6307,,1C00,3,M,8-10,MAT,0002,LATIN AM POLITICS,STAFF;,,,,
INR,2001,,038F,3,M W F,5,AND,0034,INTERNATIONAL RELATNS,"Brown,Myra Leann;",,,,
INR,2001,,1494,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",R,3,AND,0019
INR,2001,,15C4,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",R,6,MAT,0118
INR,2001,,15C8,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",R,5,LEI,0104
INR,2001,,15DA,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",F,2,AND,0019
INR,2001,,15DB,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",F,3,AND,0032
INR,2001,,15D7,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",F,4,MAT,0118
INR,2001,,15EA,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",F,5,MAT,0102
INR,2001,,18A8,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",R,6,MAT,0251
INR,2001,,18A9,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",F,6,MAT,0251
INR,2001,,2858,3,M W,2,TUR,L007,INTERNATIONAL RELATNS,"Arfi,Badredine;",R,2,AND,0019
INR,3102,,016D,3,M W F,4,AND,0034,US & WORLD AFFAIRS,"Nolan,Richard Anthony;",,,,
INR,3135,,1A99,3,M W F,3,AND,0034,ISSUES NATL SECURITY,"Selden,Zachary Alan;",,,,
INR,3333,,22B7,3,,,WEB,,INTR INTERNA SECURITY,"Sjoberg,Laura E;",,,,
INR,3603,,07BH,3,T,8-9,AND,0034,THEO INTERNATNL RELA,"Hozic,Aida A;",R,9,AND,0034
INR,4303,,15F0,3,M W F,2,AND,0034,MAKING AM FOREIGN POL,"Nolan,Richard Anthony;",,,,
INR,4531,,21HD,3,M W F,3,AND,0101,POLIT OF EURO UNION,"Brown,Myra Leann;",,,,
INR,4911,,DEPT,VAR,TBA,,,,UG RES INT RELATIONS,STAFF;,,,,
INR,6305,,213A,3,M,8-10,MAT,0117,POLITICS AMER FOREIGN,"Selden,Zachary Alan;",,,,
INR,6607,,211G,3,R,5-7,MAT,0112,INTERNATNL RELA THEO,"Hozic,Aida A;",,,,
PAD,4940,,DEPT,3,TBA,,,,COURT INTERNSHIP,STAFF;,,,,
PAD,6108,,3301,3,T,8-10,AND,0101,PUBLIC ADMIN THEORY,"Hedge,David Maurice;",,,,
PAD,6434,,285F,3,T,8-10,MAT,0011,LEADERSHIP & ETHICS,"Leverty,Lynn H;",,,,
PAD,6946,,DEPT,3,TBA,,,,INTERNSHIP IN GOVT,STAFF;,,,,
POS,2041,,0174,3,,,WEB,,AMERICAN FEDERAL GOVT,"Conley,Richard Steven;",,,,
POS,2041,,0184,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",R,7,MAT,0151
POS,2041,,0187,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",F,3,MAT,0151
POS,2041,,1F17,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",R,5,MAT,0105
POS,2041,,1F30,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",R,4,LEI,0104
POS,2041,,15GD,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",F,3,MAT,0102
POS,2041,,15GE,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",R,6,LEI,0104
POS,2041,,4251,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",F,4,MAT,0151
POS,2041,,7863,3,M W,3,MCCC,0100,AMERICAN FEDERAL GOVT,"Rosenson,Beth Ann;",F,5,MAT,0151
POS,3204,,7458,3,T,4,AND,0134,POLITICAL BEHAVIOR,"Craig,Stephen C;",R,4-5,AND,0134
POS,3603,,2386,3,M W F,1,LEI,0207,AM CONSTITUTIONAL LAW,"Stafford,Samuel P;",,,,
POS,3606,,2385,3,T,1,TUR,2318,AMER CIVIL LIBERTIES,"Stafford,Samuel P;",R,1-2,TUR,2318
POS,3679,,DEPT,1,W,11E2,AND,0019,TRIAL ADVOCACY,"Sjoberg,Laura E;",,,,
POS,4077,,0054,3,T,5-6,AND,0134,AFRICAN AMER POLITICS,"Armstrong,Brandon D;",R,6,AND,0134
POS,4258,,7459,3,W,8-10,AND,0034,POLITICS FICTON FILM,"Craig,Stephen C;",,,,
POS,4424,,01C0,3,M W F,4,AND,0101,LEGISLATIVE POLITICS,"Hedge,David Maurice;",,,,
POS,4443,,157G,3,T,4,MAT,0016,POL PARTIES/ELECTIONS,"McDonald,Michael;",R,4-5,MAT,0016
POS,4734,,3981,3,M W F,7,AND,0101,RESEARCH METHODS,STAFF;,,,,
POS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
POS,4911,,DEPT,VAR,TBA,,,,UG RES AMER POLITICS,STAFF;,,,,
POS,4931,,01B0,3,T,7,AND,0034,POL & ARMED FORCES,"Elischer,Sebastian;",R,7-8,AND,0034
POS,4931,,063C,3,T,4,AND,0101,POLITICS CARIBBEAN,"Suarez Carrasquillo,Carlos Alberto;",R,4-5,AND,0034
POS,4931,,22A0,3,T,4,MAT,0018,POL INST OF EUR UNION,"Kreppel,Amie D;",R,4-5,MAT,0018
POS,4931,,22BF,3,T,7,AND,0101,POL OF SPORTS AND STA,"Suarez Carrasquillo,Carlos Alberto;",R,7-8,AND,0101
POS,4931,,DEPT,3,T,5-6,AND,0034,POL OF MID EAST- FILM,"Woods,Patricia Janice;",R,6,AND,0034
POS,4931,,DEPT,3,T,7,AND,0134,INTRO WOMEN IN JST,"Woods,Patricia Janice;",R,7-8,AND,0134
POS,4931,,22B6,3,T,5-6,AND,0101,ELECTION LAW,"McDonald,Michael;",R,6,AND,0101
POS,4934,,DEPT,1,TBA,,,,HONORS PREPARATION,STAFF;,,,,
POS,4940,,DEPT,3,TBA,,,,POLITICAL INTERNSHIP,STAFF;,,,,
